2026-04-29T02:37:53.289Z,worker_id=37392,session_id=sess_mojg3cao_37392,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430245943-4ktnkd.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430245943-4ktnkd.json",reason="SIGNATURE_INVALID"
2026-04-29T02:37:53.290Z,worker_id=37392,session_id=sess_mojg3cao_37392,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430245945-f9pjcf.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430245945-f9pjcf.json",reason="SIGNATURE_INVALID"
2026-04-29T02:37:53.291Z,worker_id=37392,session_id=sess_mojg3cao_37392,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430245947-4s3d1f.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430245947-4s3d1f.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:24.168Z,worker_id=50748,session_id=sess_mojg404g_50748,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430276523-al2ejh.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430276523-al2ejh.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:24.170Z,worker_id=50748,session_id=sess_mojg404g_50748,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430276524-22edyg.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430276524-22edyg.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:24.172Z,worker_id=50748,session_id=sess_mojg404g_50748,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430276525-qp43vq.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430276525-qp43vq.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:24.173Z,worker_id=50748,session_id=sess_mojg404g_50748,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430276526-43i85e.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430276526-43i85e.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:55.040Z,worker_id=41056,session_id=sess_mojg4ny0_41056,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430307067-v6bbvd.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430307067-v6bbvd.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:55.041Z,worker_id=41056,session_id=sess_mojg4ny0_41056,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430307068-z7v9tp.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430307068-z7v9tp.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:55.042Z,worker_id=41056,session_id=sess_mojg4ny0_41056,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430307070-ye5873.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430307070-ye5873.json",reason="SIGNATURE_INVALID"
2026-04-29T02:38:55.043Z,worker_id=41056,session_id=sess_mojg4ny0_41056,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430307071-wcmojz.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430307071-wcmojz.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:25.971Z,worker_id=1984,session_id=sess_mojg5bt7_1984,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430337644-y2vls1.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430337644-y2vls1.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:25.973Z,worker_id=1984,session_id=sess_mojg5bt7_1984,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430337646-t8mhvs.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430337646-t8mhvs.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:25.974Z,worker_id=1984,session_id=sess_mojg5bt7_1984,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430337647-haof8q.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430337647-haof8q.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:25.974Z,worker_id=1984,session_id=sess_mojg5bt7_1984,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430337649-70ovgw.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430337649-70ovgw.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:56.985Z,worker_id=57796,session_id=sess_mojg5zqp_57796,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430368440-lldlz0.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430368440-lldlz0.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:56.987Z,worker_id=57796,session_id=sess_mojg5zqp_57796,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430368441-pm2wud.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430368441-pm2wud.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:56.988Z,worker_id=57796,session_id=sess_mojg5zqp_57796,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430368442-vokccv.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430368442-vokccv.json",reason="SIGNATURE_INVALID"
2026-04-29T02:39:56.989Z,worker_id=57796,session_id=sess_mojg5zqp_57796,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430368443-xsq6nl.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430368443-xsq6nl.json",reason="SIGNATURE_INVALID"
2026-04-29T02:40:27.832Z,worker_id=23260,session_id=sess_mojg6njk_23260,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430398991-qt3te0.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430398991-qt3te0.json",reason="SIGNATURE_INVALID"
2026-04-29T02:40:27.834Z,worker_id=23260,session_id=sess_mojg6njk_23260,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430398993-dilbbj.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430398993-dilbbj.json",reason="SIGNATURE_INVALID"
2026-04-29T02:40:27.834Z,worker_id=23260,session_id=sess_mojg6njk_23260,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430398994-7vxqti.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430398994-7vxqti.json",reason="SIGNATURE_INVALID"
2026-04-29T02:40:27.835Z,worker_id=23260,session_id=sess_mojg6njk_23260,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430398995-v45xvq.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430398995-v45xvq.json",reason="SIGNATURE_INVALID"
2026-04-29T02:40:58.743Z,worker_id=19756,session_id=sess_mojg7be6_19756,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430429786-k1lpmj.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430429786-k1lpmj.json",reason="SIGNATURE_INVALID"
